inventory_snapshot_id,snapshot_date,product_id,channel_id,on_hand_qty,on_order_qty,units_sold_in_week,reorder_point,is_stockout
INV-0000361,2023-06-05,APP-0005,CH-NE-01,76,0,12,36,False
INV-0000362,2023-06-05,APP-0005,CH-MW-01,128,0,10,36,False
INV-0000363,2023-06-05,APP-0005,CH-WE-01,124,0,14,36,False
INV-0000364,2023-06-05,APP-0005,CH-ON-01,100,0,22,36,False
INV-0000365,2023-06-05,APP-0005,CH-WS-01,64,0,2,36,False
INV-0000366,2023-06-05,APP-0007,CH-NE-01,54,0,11,28,False
INV-0000367,2023-06-05,APP-0007,CH-MW-01,43,0,2,28,False
INV-0000368,2023-06-05,APP-0007,CH-WE-01,26,58,7,28,False
INV-0000369,2023-06-05,APP-0007,CH-ON-01,75,0,23,28,False
INV-0000370,2023-06-05,APP-0007,CH-WS-01,63,0,7,28,False
INV-0000371,2023-06-05,APP-0010,CH-NE-01,63,0,0,34,False
INV-0000372,2023-06-05,APP-0010,CH-MW-01,60,0,11,34,False
INV-0000373,2023-06-05,APP-0010,CH-WE-01,96,0,8,34,False
INV-0000374,2023-06-05,APP-0010,CH-ON-01,99,0,10,34,False
INV-0000375,2023-06-05,APP-0010,CH-WS-01,86,0,7,34,False
INV-0000376,2023-06-05,APP-0011,CH-NE-01,133,0,2,44,False
INV-0000377,2023-06-05,APP-0011,CH-MW-01,132,0,5,44,False
INV-0000378,2023-06-05,APP-0011,CH-WE-01,127,0,6,44,False
INV-0000379,2023-06-05,APP-0011,CH-ON-01,112,0,16,44,False
INV-0000380,2023-06-05,APP-0011,CH-WS-01,150,0,2,44,False
INV-0000381,2023-06-05,HOM-0025,CH-NE-01,98,0,5,40,False
INV-0000382,2023-06-05,HOM-0025,CH-MW-01,97,0,6,40,False
INV-0000383,2023-06-05,HOM-0025,CH-WE-01,88,0,15,40,False
INV-0000384,2023-06-05,HOM-0025,CH-ON-01,82,0,21,40,False
INV-0000385,2023-06-05,HOM-0025,CH-WS-01,103,0,0,40,False
INV-0000386,2023-06-05,HOM-0029,CH-NE-01,49,0,11,39,False
INV-0000387,2023-06-05,HOM-0029,CH-MW-01,75,0,7,39,False
INV-0000388,2023-06-05,HOM-0029,CH-WE-01,111,0,5,39,False
INV-0000389,2023-06-05,HOM-0029,CH-ON-01,125,0,21,39,False
INV-0000390,2023-06-05,HOM-0029,CH-WS-01,103,0,4,39,False
INV-0000391,2023-06-05,HOM-0031,CH-NE-01,69,0,11,25,False
INV-0000392,2023-06-05,HOM-0031,CH-MW-01,99,0,3,25,False
INV-0000393,2023-06-05,HOM-0031,CH-WE-01,77,0,17,25,False
INV-0000394,2023-06-05,HOM-0031,CH-ON-01,42,0,14,25,False
INV-0000395,2023-06-05,HOM-0031,CH-WS-01,64,0,4,25,False
INV-0000396,2023-06-05,HOM-0032,CH-NE-01,59,0,5,28,False
INV-0000397,2023-06-05,HOM-0032,CH-MW-01,21,59,14,28,False
INV-0000398,2023-06-05,HOM-0032,CH-WE-01,27,63,12,28,False
INV-0000399,2023-06-05,HOM-0032,CH-ON-01,58,0,19,28,False
INV-0000400,2023-06-05,HOM-0032,CH-WS-01,30,0,1,28,False
INV-0000401,2023-06-12,APP-0005,CH-NE-01,64,0,12,36,False
INV-0000402,2023-06-12,APP-0005,CH-MW-01,124,0,4,36,False
INV-0000403,2023-06-12,APP-0005,CH-WE-01,109,0,15,36,False
INV-0000404,2023-06-12,APP-0005,CH-ON-01,93,0,7,36,False
INV-0000405,2023-06-12,APP-0005,CH-WS-01,63,0,1,36,False
INV-0000406,2023-06-12,APP-0007,CH-NE-01,45,0,9,28,False
INV-0000407,2023-06-12,APP-0007,CH-MW-01,35,0,8,28,False
INV-0000408,2023-06-12,APP-0007,CH-WE-01,69,0,15,28,False
INV-0000409,2023-06-12,APP-0007,CH-ON-01,62,0,13,28,False
INV-0000410,2023-06-12,APP-0007,CH-WS-01,62,0,1,28,False
INV-0000411,2023-06-12,APP-0010,CH-NE-01,51,0,12,34,False
INV-0000412,2023-06-12,APP-0010,CH-MW-01,57,0,3,34,False
INV-0000413,2023-06-12,APP-0010,CH-WE-01,86,0,10,34,False
INV-0000414,2023-06-12,APP-0010,CH-ON-01,82,0,17,34,False
INV-0000415,2023-06-12,APP-0010,CH-WS-01,82,0,4,34,False
INV-0000416,2023-06-12,APP-0011,CH-NE-01,127,0,6,44,False
INV-0000417,2023-06-12,APP-0011,CH-MW-01,126,0,6,44,False
INV-0000418,2023-06-12,APP-0011,CH-WE-01,116,0,11,44,False
INV-0000419,2023-06-12,APP-0011,CH-ON-01,112,0,0,44,False
INV-0000420,2023-06-12,APP-0011,CH-WS-01,149,0,1,44,False
INV-0000421,2023-06-12,HOM-0025,CH-NE-01,75,0,23,40,False
INV-0000422,2023-06-12,HOM-0025,CH-MW-01,95,0,2,40,False
INV-0000423,2023-06-12,HOM-0025,CH-WE-01,74,0,14,40,False
INV-0000424,2023-06-12,HOM-0025,CH-ON-01,74,0,8,40,False
INV-0000425,2023-06-12,HOM-0025,CH-WS-01,100,0,3,40,False
INV-0000426,2023-06-12,HOM-0026,CH-NE-01,55,0,9,26,False
INV-0000427,2023-06-12,HOM-0026,CH-MW-01,56,0,8,26,False
INV-0000428,2023-06-12,HOM-0026,CH-WE-01,53,0,11,26,False
INV-0000429,2023-06-12,HOM-0026,CH-ON-01,54,0,10,26,False
INV-0000430,2023-06-12,HOM-0026,CH-WS-01,61,0,3,26,False
INV-0000431,2023-06-12,HOM-0029,CH-NE-01,41,0,8,39,False
INV-0000432,2023-06-12,HOM-0029,CH-MW-01,65,0,10,39,False
INV-0000433,2023-06-12,HOM-0029,CH-WE-01,91,0,20,39,False
INV-0000434,2023-06-12,HOM-0029,CH-ON-01,107,0,18,39,False
INV-0000435,2023-06-12,HOM-0029,CH-WS-01,102,0,1,39,False
INV-0000436,2023-06-12,HOM-0031,CH-NE-01,59,0,10,25,False
INV-0000437,2023-06-12,HOM-0031,CH-MW-01,94,0,5,25,False
INV-0000438,2023-06-12,HOM-0031,CH-WE-01,62,0,15,25,False
INV-0000439,2023-06-12,HOM-0031,CH-ON-01,16,51,26,25,False
INV-0000440,2023-06-12,HOM-0031,CH-WS-01,61,0,3,25,False
INV-0000441,2023-06-12,HOM-0032,CH-NE-01,53,0,6,28,False
INV-0000442,2023-06-12,HOM-0032,CH-MW-01,69,0,11,28,False
INV-0000443,2023-06-12,HOM-0032,CH-WE-01,78,0,12,28,False
INV-0000444,2023-06-12,HOM-0032,CH-ON-01,44,0,14,28,False
INV-0000445,2023-06-12,HOM-0032,CH-WS-01,30,0,0,28,False
INV-0000446,2023-06-19,APP-0005,CH-NE-01,50,0,14,36,False
INV-0000447,2023-06-19,APP-0005,CH-MW-01,119,0,5,36,False
INV-0000448,2023-06-19,APP-0005,CH-WE-01,90,0,19,36,False
INV-0000449,2023-06-19,APP-0005,CH-ON-01,73,0,20,36,False
INV-0000450,2023-06-19,APP-0005,CH-WS-01,59,0,4,36,False
INV-0000451,2023-06-19,APP-0007,CH-NE-01,40,0,5,28,False
INV-0000452,2023-06-19,APP-0007,CH-MW-01,29,0,6,28,False
INV-0000453,2023-06-19,APP-0007,CH-WE-01,49,0,20,28,False
INV-0000454,2023-06-19,APP-0007,CH-ON-01,41,0,21,28,False
INV-0000455,2023-06-19,APP-0007,CH-WS-01,58,0,4,28,False
INV-0000456,2023-06-19,APP-0010,CH-NE-01,44,0,7,34,False
INV-0000457,2023-06-19,APP-0010,CH-MW-01,56,0,1,34,False
INV-0000458,2023-06-19,APP-0010,CH-WE-01,75,0,11,34,False
INV-0000459,2023-06-19,APP-0010,CH-ON-01,59,0,23,34,False
INV-0000460,2023-06-19,APP-0010,CH-WS-01,82,0,0,34,False
INV-0000461,2023-06-19,APP-0011,CH-NE-01,114,0,13,44,False
INV-0000462,2023-06-19,APP-0011,CH-MW-01,121,0,5,44,False
INV-0000463,2023-06-19,APP-0011,CH-WE-01,106,0,10,44,False
INV-0000464,2023-06-19,APP-0011,CH-ON-01,101,0,11,44,False
INV-0000465,2023-06-19,APP-0011,CH-WS-01,148,0,1,44,False
INV-0000466,2023-06-19,HOM-0025,CH-NE-01,75,0,0,40,False
INV-0000467,2023-06-19,HOM-0025,CH-MW-01,89,0,6,40,False
INV-0000468,2023-06-19,HOM-0025,CH-WE-01,69,0,5,40,False
INV-0000469,2023-06-19,HOM-0025,CH-ON-01,59,0,15,40,False
INV-0000470,2023-06-19,HOM-0025,CH-WS-01,100,0,0,40,False
INV-0000471,2023-06-19,HOM-0026,CH-NE-01,49,0,6,26,False
INV-0000472,2023-06-19,HOM-0026,CH-MW-01,49,0,7,26,False
INV-0000473,2023-06-19,HOM-0026,CH-WE-01,39,0,14,26,False
INV-0000474,2023-06-19,HOM-0026,CH-ON-01,44,0,10,26,False
INV-0000475,2023-06-19,HOM-0026,CH-WS-01,57,0,4,26,False
INV-0000476,2023-06-19,HOM-0029,CH-NE-01,34,116,7,39,False
INV-0000477,2023-06-19,HOM-0029,CH-MW-01,57,0,8,39,False
INV-0000478,2023-06-19,HOM-0029,CH-WE-01,80,0,11,39,False
INV-0000479,2023-06-19,HOM-0029,CH-ON-01,95,0,12,39,False
INV-0000480,2023-06-19,HOM-0029,CH-WS-01,95,0,7,39,False
INV-0000481,2023-06-19,HOM-0031,CH-NE-01,50,0,9,25,False
INV-0000482,2023-06-19,HOM-0031,CH-MW-01,90,0,4,25,False
INV-0000483,2023-06-19,HOM-0031,CH-WE-01,57,0,5,25,False
INV-0000484,2023-06-19,HOM-0031,CH-ON-01,54,0,13,25,False
INV-0000485,2023-06-19,HOM-0031,CH-WS-01,51,0,10,25,False
INV-0000486,2023-06-19,HOM-0032,CH-NE-01,50,0,3,28,False
INV-0000487,2023-06-19,HOM-0032,CH-MW-01,54,0,15,28,False
INV-0000488,2023-06-19,HOM-0032,CH-WE-01,68,0,10,28,False
INV-0000489,2023-06-19,HOM-0032,CH-ON-01,26,52,18,28,False
INV-0000490,2023-06-19,HOM-0032,CH-WS-01,30,0,0,28,False
INV-0000491,2023-06-26,APP-0005,CH-NE-01,40,0,10,36,False
INV-0000492,2023-06-26,APP-0005,CH-MW-01,110,0,9,36,False
INV-0000493,2023-06-26,APP-0005,CH-WE-01,78,0,12,36,False
INV-0000494,2023-06-26,APP-0005,CH-ON-01,44,0,29,36,False
INV-0000495,2023-06-26,APP-0005,CH-WS-01,59,0,0,36,False
INV-0000496,2023-06-26,APP-0007,CH-NE-01,31,0,9,28,False
INV-0000497,2023-06-26,APP-0007,CH-MW-01,27,61,2,28,False
INV-0000498,2023-06-26,APP-0007,CH-WE-01,45,0,4,28,False
INV-0000499,2023-06-26,APP-0007,CH-ON-01,29,0,12,28,False
INV-0000500,2023-06-26,APP-0007,CH-WS-01,55,0,3,28,False
INV-0000501,2023-06-26,APP-0010,CH-NE-01,36,0,8,34,False
INV-0000502,2023-06-26,APP-0010,CH-MW-01,51,0,5,34,False
INV-0000503,2023-06-26,APP-0010,CH-WE-01,61,0,14,34,False
INV-0000504,2023-06-26,APP-0010,CH-ON-01,50,0,9,34,False
INV-0000505,2023-06-26,APP-0010,CH-WS-01,81,0,1,34,False
INV-0000506,2023-06-26,APP-0011,CH-NE-01,103,0,11,44,False
INV-0000507,2023-06-26,APP-0011,CH-MW-01,118,0,3,44,False
INV-0000508,2023-06-26,APP-0011,CH-WE-01,99,0,7,44,False
INV-0000509,2023-06-26,APP-0011,CH-ON-01,92,0,9,44,False
INV-0000510,2023-06-26,APP-0011,CH-WS-01,148,0,0,44,False
INV-0000511,2023-06-26,ACC-0021,CH-NE-01,117,0,8,36,False
INV-0000512,2023-06-26,ACC-0021,CH-MW-01,112,0,13,36,False
INV-0000513,2023-06-26,ACC-0021,CH-WE-01,115,0,10,36,False
INV-0000514,2023-06-26,ACC-0021,CH-ON-01,111,0,14,36,False
INV-0000515,2023-06-26,ACC-0021,CH-WS-01,119,0,6,36,False
INV-0000516,2023-06-26,HOM-0025,CH-NE-01,67,0,8,40,False
INV-0000517,2023-06-26,HOM-0025,CH-MW-01,85,0,4,40,False
INV-0000518,2023-06-26,HOM-0025,CH-WE-01,58,0,11,40,False
INV-0000519,2023-06-26,HOM-0025,CH-ON-01,56,0,3,40,False
INV-0000520,2023-06-26,HOM-0025,CH-WS-01,96,0,4,40,False
INV-0000521,2023-06-26,HOM-0026,CH-NE-01,32,0,17,26,False
INV-0000522,2023-06-26,HOM-0026,CH-MW-01,48,0,1,26,False
INV-0000523,2023-06-26,HOM-0026,CH-WE-01,27,0,12,26,False
INV-0000524,2023-06-26,HOM-0026,CH-ON-01,24,41,20,26,False
INV-0000525,2023-06-26,HOM-0026,CH-WS-01,57,0,0,26,False
INV-0000526,2023-06-26,HOM-0029,CH-NE-01,138,0,12,39,False
INV-0000527,2023-06-26,HOM-0029,CH-MW-01,49,0,8,39,False
INV-0000528,2023-06-26,HOM-0029,CH-WE-01,75,0,5,39,False
INV-0000529,2023-06-26,HOM-0029,CH-ON-01,84,0,11,39,False
INV-0000530,2023-06-26,HOM-0029,CH-WS-01,93,0,2,39,False
INV-0000531,2023-06-26,HOM-0031,CH-NE-01,43,0,7,25,False
INV-0000532,2023-06-26,HOM-0031,CH-MW-01,80,0,10,25,False
INV-0000533,2023-06-26,HOM-0031,CH-WE-01,48,0,9,25,False
INV-0000534,2023-06-26,HOM-0031,CH-ON-01,36,0,18,25,False
INV-0000535,2023-06-26,HOM-0031,CH-WS-01,48,0,3,25,False
INV-0000536,2023-06-26,HOM-0032,CH-NE-01,41,0,9,28,False
INV-0000537,2023-06-26,HOM-0032,CH-MW-01,47,0,7,28,False
INV-0000538,2023-06-26,HOM-0032,CH-WE-01,60,0,8,28,False
INV-0000539,2023-06-26,HOM-0032,CH-ON-01,70,0,8,28,False
INV-0000540,2023-06-26,HOM-0032,CH-WS-01,25,68,5,28,False
INV-0000541,2023-07-03,APP-0005,CH-NE-01,37,0,3,36,False
INV-0000542,2023-07-03,APP-0005,CH-MW-01,107,0,3,36,False
INV-0000543,2023-07-03,APP-0005,CH-WE-01,68,0,10,36,False
INV-0000544,2023-07-03,APP-0005,CH-ON-01,37,0,7,36,False
INV-0000545,2023-07-03,APP-0005,CH-WS-01,58,0,1,36,False
INV-0000546,2023-07-03,APP-0007,CH-NE-01,25,76,6,28,False
INV-0000547,2023-07-03,APP-0007,CH-MW-01,76,0,12,28,False
INV-0000548,2023-07-03,APP-0007,CH-WE-01,33,0,12,28,False
INV-0000549,2023-07-03,APP-0007,CH-ON-01,15,46,14,28,False
INV-0000550,2023-07-03,APP-0007,CH-WS-01,51,0,4,28,False
INV-0000551,2023-07-03,APP-0010,CH-NE-01,20,95,16,34,False
INV-0000552,2023-07-03,APP-0010,CH-MW-01,45,0,6,34,False
INV-0000553,2023-07-03,APP-0010,CH-WE-01,58,0,3,34,False
INV-0000554,2023-07-03,APP-0010,CH-ON-01,26,82,24,34,False
INV-0000555,2023-07-03,APP-0010,CH-WS-01,79,0,2,34,False
INV-0000556,2023-07-03,APP-0011,CH-NE-01,90,0,13,44,False
INV-0000557,2023-07-03,APP-0011,CH-MW-01,118,0,0,44,False
INV-0000558,2023-07-03,APP-0011,CH-WE-01,85,0,14,44,False
INV-0000559,2023-07-03,APP-0011,CH-ON-01,82,0,10,44,False
INV-0000560,2023-07-03,APP-0011,CH-WS-01,148,0,0,44,False
INV-0000561,2023-07-03,ACC-0021,CH-NE-01,109,0,8,36,False
INV-0000562,2023-07-03,ACC-0021,CH-MW-01,107,0,5,36,False
INV-0000563,2023-07-03,ACC-0021,CH-WE-01,103,0,12,36,False
INV-0000564,2023-07-03,ACC-0021,CH-ON-01,108,0,3,36,False
INV-0000565,2023-07-03,ACC-0021,CH-WS-01,109,0,10,36,False
INV-0000566,2023-07-03,HOM-0025,CH-NE-01,53,0,14,40,False
INV-0000567,2023-07-03,HOM-0025,CH-MW-01,67,0,18,40,False
INV-0000568,2023-07-03,HOM-0025,CH-WE-01,41,0,17,40,False
INV-0000569,2023-07-03,HOM-0025,CH-ON-01,43,0,13,40,False
INV-0000570,2023-07-03,HOM-0025,CH-WS-01,93,0,3,40,False
INV-0000571,2023-07-03,HOM-0026,CH-NE-01,26,46,6,26,False
INV-0000572,2023-07-03,HOM-0026,CH-MW-01,38,0,10,26,False
INV-0000573,2023-07-03,HOM-0026,CH-WE-01,21,60,6,26,False
INV-0000574,2023-07-03,HOM-0026,CH-ON-01,63,0,2,26,False
INV-0000575,2023-07-03,HOM-0026,CH-WS-01,50,0,7,26,False
INV-0000576,2023-07-03,HOM-0029,CH-NE-01,134,0,4,39,False
INV-0000577,2023-07-03,HOM-0029,CH-MW-01,42,0,7,39,False
INV-0000578,2023-07-03,HOM-0029,CH-WE-01,60,0,15,39,False
INV-0000579,2023-07-03,HOM-0029,CH-ON-01,70,0,14,39,False
INV-0000580,2023-07-03,HOM-0029,CH-WS-01,89,0,4,39,False
INV-0000581,2023-07-03,HOM-0031,CH-NE-01,35,0,8,25,False
INV-0000582,2023-07-03,HOM-0031,CH-MW-01,74,0,6,25,False
INV-0000583,2023-07-03,HOM-0031,CH-WE-01,36,0,12,25,False
INV-0000584,2023-07-03,HOM-0031,CH-ON-01,25,80,11,25,False
INV-0000585,2023-07-03,HOM-0031,CH-WS-01,46,0,2,25,False
INV-0000586,2023-07-03,HOM-0032,CH-NE-01,38,0,3,28,False
INV-0000587,2023-07-03,HOM-0032,CH-MW-01,42,0,5,28,False
INV-0000588,2023-07-03,HOM-0032,CH-WE-01,55,0,5,28,False
INV-0000589,2023-07-03,HOM-0032,CH-ON-01,57,0,13,28,False
INV-0000590,2023-07-03,HOM-0032,CH-WS-01,91,0,2,28,False
INV-0000591,2023-07-10,APP-0005,CH-NE-01,24,141,13,36,False
INV-0000592,2023-07-10,APP-0005,CH-MW-01,103,0,4,36,False
INV-0000593,2023-07-10,APP-0005,CH-WE-01,58,0,10,36,False
INV-0000594,2023-07-10,APP-0005,CH-ON-01,29,140,8,36,False
INV-0000595,2023-07-10,APP-0005,CH-WS-01,55,0,3,36,False
INV-0000596,2023-07-10,APP-0007,CH-NE-01,86,0,15,28,False
INV-0000597,2023-07-10,APP-0007,CH-MW-01,72,0,4,28,False
INV-0000598,2023-07-10,APP-0007,CH-WE-01,24,87,9,28,False
INV-0000599,2023-07-10,APP-0007,CH-ON-01,46,0,15,28,False
INV-0000600,2023-07-10,APP-0007,CH-WS-01,48,0,3,28,False
INV-0000601,2023-07-10,APP-0010,CH-NE-01,109,0,6,34,False
INV-0000602,2023-07-10,APP-0010,CH-MW-01,42,0,3,34,False
INV-0000603,2023-07-10,APP-0010,CH-WE-01,50,0,8,34,False
INV-0000604,2023-07-10,APP-0010,CH-ON-01,102,0,6,34,False
INV-0000605,2023-07-10,APP-0010,CH-WS-01,79,0,0,34,False
INV-0000606,2023-07-10,APP-0011,CH-NE-01,84,0,6,44,False
INV-0000607,2023-07-10,APP-0011,CH-MW-01,112,0,6,44,False
INV-0000608,2023-07-10,APP-0011,CH-WE-01,71,0,14,44,False
INV-0000609,2023-07-10,APP-0011,CH-ON-01,78,0,4,44,False
INV-0000610,2023-07-10,APP-0011,CH-WS-01,147,0,1,44,False
INV-0000611,2023-07-10,ACC-0021,CH-NE-01,106,0,3,36,False
INV-0000612,2023-07-10,ACC-0021,CH-MW-01,100,0,7,36,False
INV-0000613,2023-07-10,ACC-0021,CH-WE-01,94,0,9,36,False
INV-0000614,2023-07-10,ACC-0021,CH-ON-01,95,0,13,36,False
INV-0000615,2023-07-10,ACC-0021,CH-WS-01,100,0,9,36,False
INV-0000616,2023-07-10,HOM-0025,CH-NE-01,47,0,6,40,False
INV-0000617,2023-07-10,HOM-0025,CH-MW-01,67,0,0,40,False
INV-0000618,2023-07-10,HOM-0025,CH-WE-01,34,100,7,40,False
INV-0000619,2023-07-10,HOM-0025,CH-ON-01,38,93,5,40,False
INV-0000620,2023-07-10,HOM-0025,CH-WS-01,85,0,8,40,False
INV-0000621,2023-07-10,HOM-0026,CH-NE-01,67,0,5,26,False
INV-0000622,2023-07-10,HOM-0026,CH-MW-01,31,0,7,26,False
INV-0000623,2023-07-10,HOM-0026,CH-WE-01,74,0,7,26,False
INV-0000624,2023-07-10,HOM-0026,CH-ON-01,46,0,17,26,False
INV-0000625,2023-07-10,HOM-0026,CH-WS-01,49,0,1,26,False
INV-0000626,2023-07-10,HOM-0027,CH-NE-01,80,0,13,43,False
INV-0000627,2023-07-10,HOM-0027,CH-MW-01,90,0,3,43,False
INV-0000628,2023-07-10,HOM-0027,CH-WE-01,84,0,9,43,False
INV-0000629,2023-07-10,HOM-0027,CH-ON-01,76,0,17,43,False
INV-0000630,2023-07-10,HOM-0027,CH-WS-01,93,0,0,43,False
INV-0000631,2023-07-10,HOM-0029,CH-NE-01,120,0,14,39,False
INV-0000632,2023-07-10,HOM-0029,CH-MW-01,34,69,8,39,False
INV-0000633,2023-07-10,HOM-0029,CH-WE-01,46,0,14,39,False
INV-0000634,2023-07-10,HOM-0029,CH-ON-01,52,0,18,39,False
INV-0000635,2023-07-10,HOM-0029,CH-WS-01,86,0,3,39,False
INV-0000636,2023-07-10,HOM-0031,CH-NE-01,26,0,9,25,False
INV-0000637,2023-07-10,HOM-0031,CH-MW-01,70,0,4,25,False
INV-0000638,2023-07-10,HOM-0031,CH-WE-01,22,90,14,25,False
INV-0000639,2023-07-10,HOM-0031,CH-ON-01,90,0,15,25,False
INV-0000640,2023-07-10,HOM-0031,CH-WS-01,42,0,4,25,False
INV-0000641,2023-07-10,HOM-0032,CH-NE-01,32,0,6,28,False
INV-0000642,2023-07-10,HOM-0032,CH-MW-01,37,0,5,28,False
INV-0000643,2023-07-10,HOM-0032,CH-WE-01,47,0,8,28,False
INV-0000644,2023-07-10,HOM-0032,CH-ON-01,53,0,4,28,False
INV-0000645,2023-07-10,HOM-0032,CH-WS-01,89,0,2,28,False
INV-0000646,2023-07-17,APP-0005,CH-NE-01,160,0,5,36,False
INV-0000647,2023-07-17,APP-0005,CH-MW-01,95,0,8,36,False
INV-0000648,2023-07-17,APP-0005,CH-WE-01,53,0,5,36,False
INV-0000649,2023-07-17,APP-0005,CH-ON-01,159,0,10,36,False
INV-0000650,2023-07-17,APP-0005,CH-WS-01,55,0,0,36,False
INV-0000651,2023-07-17,APP-0007,CH-NE-01,75,0,11,28,False
INV-0000652,2023-07-17,APP-0007,CH-MW-01,63,0,9,28,False
INV-0000653,2023-07-17,APP-0007,CH-WE-01,101,0,10,28,False
INV-0000654,2023-07-17,APP-0007,CH-ON-01,30,0,16,28,False
INV-0000655,2023-07-17,APP-0007,CH-WS-01,46,0,2,28,False
INV-0000656,2023-07-17,APP-0010,CH-NE-01,95,0,14,34,False
INV-0000657,2023-07-17,APP-0010,CH-MW-01,34,96,8,34,False
INV-0000658,2023-07-17,APP-0010,CH-WE-01,39,0,11,34,False
INV-0000659,2023-07-17,APP-0010,CH-ON-01,94,0,8,34,False
INV-0000660,2023-07-17,APP-0010,CH-WS-01,78,0,1,34,False
INV-0000661,2023-07-17,APP-0011,CH-NE-01,77,0,7,44,False
INV-0000662,2023-07-17,APP-0011,CH-MW-01,107,0,5,44,False
INV-0000663,2023-07-17,APP-0011,CH-WE-01,64,0,7,44,False
INV-0000664,2023-07-17,APP-0011,CH-ON-01,64,0,14,44,False
INV-0000665,2023-07-17,APP-0011,CH-WS-01,145,0,2,44,False
INV-0000666,2023-07-17,FTW-0015,CH-NE-01,72,0,9,40,False
INV-0000667,2023-07-17,FTW-0015,CH-MW-01,74,0,7,40,False
INV-0000668,2023-07-17,FTW-0015,CH-WE-01,68,0,13,40,False
INV-0000669,2023-07-17,FTW-0015,CH-ON-01,71,0,10,40,False
INV-0000670,2023-07-17,FTW-0015,CH-WS-01,76,0,5,40,False
INV-0000671,2023-07-17,ACC-0021,CH-NE-01,102,0,4,36,False
INV-0000672,2023-07-17,ACC-0021,CH-MW-01,94,0,6,36,False
INV-0000673,2023-07-17,ACC-0021,CH-WE-01,84,0,10,36,False
INV-0000674,2023-07-17,ACC-0021,CH-ON-01,79,0,16,36,False
INV-0000675,2023-07-17,ACC-0021,CH-WS-01,100,0,0,36,False
INV-0000676,2023-07-17,ACC-0024,CH-NE-01,140,0,10,16,False
INV-0000677,2023-07-17,ACC-0024,CH-MW-01,143,0,7,16,False
INV-0000678,2023-07-17,ACC-0024,CH-WE-01,137,0,13,16,False
INV-0000679,2023-07-17,ACC-0024,CH-ON-01,138,0,12,16,False
INV-0000680,2023-07-17,ACC-0024,CH-WS-01,145,0,5,16,False
INV-0000681,2023-07-17,HOM-0025,CH-NE-01,41,0,6,40,False
INV-0000682,2023-07-17,HOM-0025,CH-MW-01,66,0,1,40,False
INV-0000683,2023-07-17,HOM-0025,CH-WE-01,126,0,8,40,False
INV-0000684,2023-07-17,HOM-0025,CH-ON-01,116,0,15,40,False
INV-0000685,2023-07-17,HOM-0025,CH-WS-01,81,0,4,40,False
INV-0000686,2023-07-17,HOM-0026,CH-NE-01,54,0,13,26,False
INV-0000687,2023-07-17,HOM-0026,CH-MW-01,20,45,11,26,False
INV-0000688,2023-07-17,HOM-0026,CH-WE-01,69,0,5,26,False
INV-0000689,2023-07-17,HOM-0026,CH-ON-01,46,0,0,26,False
INV-0000690,2023-07-17,HOM-0026,CH-WS-01,49,0,0,26,False
INV-0000691,2023-07-17,HOM-0027,CH-NE-01,60,0,20,43,False
INV-0000692,2023-07-17,HOM-0027,CH-MW-01,83,0,7,43,False
INV-0000693,2023-07-17,HOM-0027,CH-WE-01,84,0,0,43,False
INV-0000694,2023-07-17,HOM-0027,CH-ON-01,69,0,7,43,False
INV-0000695,2023-07-17,HOM-0027,CH-WS-01,93,0,0,43,False
INV-0000696,2023-07-17,HOM-0029,CH-NE-01,110,0,10,39,False
INV-0000697,2023-07-17,HOM-0029,CH-MW-01,95,0,8,39,False
INV-0000698,2023-07-17,HOM-0029,CH-WE-01,29,122,17,39,False
INV-0000699,2023-07-17,HOM-0029,CH-ON-01,33,73,19,39,False
INV-0000700,2023-07-17,HOM-0029,CH-WS-01,84,0,2,39,False
INV-0000701,2023-07-17,HOM-0031,CH-NE-01,11,69,15,25,False
INV-0000702,2023-07-17,HOM-0031,CH-MW-01,60,0,10,25,False
INV-0000703,2023-07-17,HOM-0031,CH-WE-01,95,0,17,25,False
INV-0000704,2023-07-17,HOM-0031,CH-ON-01,85,0,5,25,False
INV-0000705,2023-07-17,HOM-0031,CH-WS-01,34,0,8,25,False
INV-0000706,2023-07-17,HOM-0032,CH-NE-01,16,37,16,28,False
INV-0000707,2023-07-17,HOM-0032,CH-MW-01,25,49,12,28,False
INV-0000708,2023-07-17,HOM-0032,CH-WE-01,38,0,9,28,False
INV-0000709,2023-07-17,HOM-0032,CH-ON-01,31,0,22,28,False
INV-0000710,2023-07-17,HOM-0032,CH-WS-01,86,0,3,28,False
INV-0000711,2023-07-24,APP-0005,CH-NE-01,151,0,9,36,False
INV-0000712,2023-07-24,APP-0005,CH-MW-01,85,0,10,36,False
INV-0000713,2023-07-24,APP-0005,CH-WE-01,41,0,12,36,False
INV-0000714,2023-07-24,APP-0005,CH-ON-01,150,0,9,36,False
INV-0000715,2023-07-24,APP-0005,CH-WS-01,45,0,10,36,False
INV-0000716,2023-07-24,APP-0007,CH-NE-01,67,0,8,28,False
INV-0000717,2023-07-24,APP-0007,CH-MW-01,57,0,6,28,False
INV-0000718,2023-07-24,APP-0007,CH-WE-01,94,0,7,28,False
INV-0000719,2023-07-24,APP-0007,CH-ON-01,24,62,6,28,False
INV-0000720,2023-07-24,APP-0007,CH-WS-01,43,0,3,28,False
INV-0000721,2023-07-24,APP-0010,CH-NE-01,88,0,7,34,False
